,game,model,experiment,episode,metric,value
196,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Violated Request Count,0
197,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Parsed Request Count,16
198,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Request Count,16
199,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Aborted,0
200,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Success,1
201,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Lose,0
202,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Main Score,100
203,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Violated Request Count,0
204,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Parsed Request Count,16
205,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Request Count,16
206,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Aborted,0
207,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Success,1
208,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Lose,0
209,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Main Score,100
210,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_4,Played,1
211,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_3,Played,1
212,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_8,Played,1
213,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_2,Played,1
214,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_5,Played,1
215,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_9,Played,1
216,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_7,Played,1
217,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_1,Played,1
218,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_6,Played,1
219,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,1_similar_image,episode_0,Played,1
220,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_4,Played,1
221,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_3,Played,1
222,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_8,Played,1
223,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_2,Played,1
224,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_5,Played,1
225,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_9,Played,1
226,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_7,Played,1
227,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_1,Played,1
228,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_6,Played,1
229,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,2_different_image,episode_0,Played,1
230,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_4,Played,1
231,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_3,Played,1
232,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_8,Played,1
233,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_2,Played,1
234,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_5,Played,1
235,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_9,Played,1
236,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_7,Played,1
237,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_1,Played,1
238,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_6,Played,1
239,matchit,MiniCPM-Llama3-V-2_5-t0.0--MiniCPM-Llama3-V-2_5-t0.0,0_same_image,episode_0,Played,1
